//编号	Name	ICON	掉落显示	蓝奇	卡西斯	菲莉尔	艾米	船标志	船体型号	类型	获得前缀几率	套装编号	精炼等级	安定值	唯一ID	交易	拾取	丢弃	可否删除	是否叠加	是否实例化	价格	体形	角色等级	职业	角色称号	角色名声	道具可装备位置	道具装备所替换位置	道具拾取进入位置判断	Str系数加成	Agi系数加成	Dex系数加成	Con系数加成	Sta系数加成	Luk系数加成	攻击频率系数加成	攻击距离系数加成	最小攻击力系数加成	最大攻击力系数加成	防御系数加成	Mxhp系数加成	Mxsp系数加成	flee系数加成	hit系数加成	crt系数加成	mf系数加成	hrec系数加成	srec系数加成	mspd系数加成	col系数加成	Str常数加成	Agi常数加成	Dex常数加成	Con常数加成	Sta常数加成	Luk常数加成	攻击频率常数加成	攻击距离常数加成	最小攻击力常数加成	最大攻击力常数加成	防御常数加成	Mxhp常数加成	Mxsp常数加成	flee常数加成	hit常数加成	crt常数加成	mf常数加成	hrec常数加成	srec常数加成	mspd常数加成	col常数加成	物理抵抗	道具左手发挥标识	道具能量	耐久	最大实例化洞数	船耐久恢复	可装炮数量	船员人数	人员标配	货舱容量	补给消耗	炮弹飞行速度	船移动速度	使用效果	挥舞特效	道具捆绑特效	道具捆绑特效dummy	道具显示特效(道具放在物品栏第一格的显示特效)	道具掉落模型特效	道具使用特效	描述（道具等级）	备注
2883	圣诞村机票	n0307	10130005	0	0	0	0	0	00	36	0	0	0	0	0	1	1	1	1	999	0	500	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_movexmas	0	0	0	0	0	0	使用后可以瞬间到达圣诞村的机票	
2885	小熊手套	e0392	10110003	0	0	0	0003310003	0	00	31	10	0	12	0	1	1	1	1	1	1	1	0	4	0	6	0	0	3	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2886	火鸡肉	n1724	10130005	0	0	0	0	0	00	31	0	0	0	0	0	1	1	1	1	999	0	60	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	未经处理的火鸡肉，可以烹制美味的火鸡肉	
2887	圣诞贺卡	n1725	10130005	0	0	0	0	0	00	31	0	0	0	0	0	1	1	1	1	999	0	60	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	精美的圣诞节贺卡，据说将祝福写在上面并挂到圣诞树上会有惊喜出现	
2888	火鸡召唤券	n1726	10130005	0	0	0	0	0	00	31	0	0	0	0	0	1	1	1	1	999	0	1000	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_HJZHQ	0	0	0	0	0	0	双击使用，召唤火鸡宠物跟随你；宠物可存活30分钟，下线或跳转地图时宠物会消失	
2889	麋鹿召唤券	n1727	10130005	0	0	0	0	0	00	31	0	0	0	0	0	1	1	1	1	999	0	1000	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_MLZHQ	0	0	0	0	0	0	双击使用，召唤麋鹿宠物跟随你；宠物可存活1小时，下线或跳转地图时宠物会消失	
2890	雪人召唤券	n1728	10130005	0	0	0	0	0	00	31	0	0	0	0	0	1	1	1	1	999	0	1000	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_XRZHQ	0	0	0	0	0	0	双击使用，召唤雪人宠物做你的跟屁虫；宠物可存活2小时，下线或跳转地图时宠物会消失	
2891	圣诞老人召唤券	n1729	10130005	0	0	0	0	0	00	31	0	0	0	0	0	1	1	1	1	999	0	1000	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_SDZHQ	0	0	0	0	0	0	双击使用，召唤圣诞老人做你小弟；宠物可存活3小时，下线或跳转地图时宠物会消失	
2892	污浊的圣诞礼盒	n1207	10130005	0	0	0	0	0	00	31	0	0	0	0	0	1	1	1	1	999	0	60	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	传说中火鸡偷吃了圣诞老人的圣诞礼盒，难道就是它吗?赶快找洗衣机洗一下，打开看看	
2893	精美的圣诞礼盒	n1216	10130005	0	0	0	0	0	00	31	0	0	0	0	0	1	1	1	1	999	0	500	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_JMSDBOX	0	0	0	0	0	0	精美可爱的圣诞礼盒，里面一定有好东西，赶快打开一睹为快吧	
2894	圣诞玫瑰佐料	n1730	10130005	0	0	0	0	0	00	31	0	0	0	0	0	1	1	1	1	999	0	60	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	烹调圣诞大餐所必需的佐料	
2895	美味的火鸡肉	n1731	10130005	0	0	0	0	0	00	31	0	0	0	0	0	1	1	1	1	999	0	500	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_MWHJ	0	0	0	0	0	0	双击即可获得5000经验值	
2896	小雪球	n1732	10130005	0	0	0	0	0	00	71	0	0	0	0	0	1	1	1	1	999	0	60	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	0378	0	0	0	0	0	0	海盗们大雪天的最爱，可用来打雪仗	
2897	圣诞大礼包	n1733	10130005	0	0	0	0	0	00	31	0	0	0	0	0	1	1	1	1	999	0	1000	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_SDDLB	0	0	0	0	0	0	双击看到无限豪礼在其中	
2898	圣诞大餐	n1734	10130005	0	0	0	0	0	00	31	0	0	0	0	0	0	0	0	1	999	0	1000	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_SDDC	0	0	0	0	0	0	双击可获得巨量经验值	
2899	圣诞宝石兑换券	n0347	10130005	0	0	0	0	0	00	31	0	0	0	0	0	1	1	1	1	999	0	1000	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	可以到宝石兑换商人处换取高级宝石	
2900	怪物召唤券	n0347	10130005	0	0	0	0	0	00	31	0	0	0	0	0	0	1	1	1	999	0	1000	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_GWZHQ	0	0	0	0	0	0	双击可以到火鸡召唤券、麋鹿召唤券、雪人召唤券、圣诞老人召唤券	
2901	寒冷水晶	n1264	10130005	0	0	0	0	0	00	41	0	0	0	0	0	1	1	1	1	999	0	200	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	充满寒冷气息的魔力水晶	
2902	公主情缘符	n1776	10130005	0	0	0	0	0	00	70	0	0	0	0	0	1	1	1	1	1	1	99	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,200	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	240,240	10000,10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	寻寻觅觅。去寻找您的另一半吧！还任务时记得把我放在背包第一行第三格	
2903	王子情缘符	n1777	10130005	0	0	0	0	0	00	70	0	0	0	0	0	1	1	1	1	1	1	99	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,1000	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	240,240	10000,10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	寻寻觅觅。去寻找您的另一半吧！还任务时记得把我放在背包第一行第四格	
2904	佳人动情礼盒	n1778	10130005	0	0	0	0	0	00	31	0	0	0	0	0	1	1	1	1	1	0	1000	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_JRDQBox	0	0	0	0	0	0	只有女性角色能够打开，打开礼盒，将会得到爱情的承诺！	
2905	才俊动情礼盒	n1779	10130005	0	0	0	0	0	00	31	0	0	0	0	0	1	1	1	1	1	0	1000	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_CJDQBox	0	0	0	0	0	0	只有男性角色能够打开，打开礼盒，将会得到爱情的承诺！	
2906	喜糖	n1780	10130005	0	0	0	0	0	00	31	0	0	0	0	0	1	1	1	1	999	0	100	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_XTBOX	0	0	0	0	0	0	共同感受新婚的快乐	
2907	婚庆大礼盒	n1216	10130005	0	0	0	0	0	00	31	0	0	0	0	0	1	1	1	1	1	0	1000	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_HQBOX	0	0	0	0	0	0	祝白头偕老，幸福美满，赶快打开看看！	
2908	幸运猪猪草	n1267	10130005	0	0	0	0	0	00	31	0	0	0	0	0	1	1	1	1	999	0	100	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	能给你带来好运的神秘之草	
2909	幸运猪宝箱	n1781	10130005	0	0	0	0	0	00	31	0	0	0	0	0	1	1	1	1	1	0	100	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_XYPIGBOX	0	0	0	0	0	0	猪神会眷顾你吗？快打开看看！	
2910	海盗王压岁包	n1782	10130005	0	0	0	0	0	00	31	0	0	0	0	0	0	0	0	1	1	0	100	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_YSB	0	0	0	0	0	0	感谢您与海盗王度过了快乐的一年！愿好运一直伴随您！	
2911	挑战书	n1783	10130005	0	0	0	0	0	00	65	0	0	0	0	0	0	0	0	0	1	1	0	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,100	0,100	0,100	0,100	0,100	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	你敢挑战吉尼斯吗？请记住我在你背包的第一行第一格，做这个任务的过程中请不要移动我的位置	
2912	好汉书	n1784	10130005	0	0	0	0	0	00	65	0	0	0	0	0	0	0	0	1	1	1	0	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,100	0,100	0,100	0,100	0,100	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	恭喜你完成艰难的“海盗王环球航线”！可以在上面看到你此次航行用时	
2913	结婚证书	n1785	10130005	0	0	0	0	0	00	41	0	0	0	0	0	0	0	0	1	1	0	0	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	海盗王官方颁布结婚证书，祝福你和她（他）丰富美满，天长地久！	
2914	结婚证书	n1786	10130005	0	0	0	0	0	00	41	0	0	0	0	0	0	0	0	1	1	0	0	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	海盗王官方颁布结婚证书，祝福你和她（他）丰富美满，天长地久！	
2915	礼服宝箱	n1257	10130005	0	0	0	0	0	00	31	0	0	0	0	0	1	1	1	1	1	0	99	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_MarryBox	0	0	0	0	0	0	你和他（她）的结婚礼服在里面,该宝箱只能开出与打开人体型对应的礼服，所以不要替别人打开宝箱哦！	
2916	情缘宝盒	n1775	10130005	0	0	0	0	0	00	31	0	0	0	0	0	0	0	0	1	1	0	0	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_LoveBox	0	0	0	0	0	0	来自情人节的神秘礼物，也许从今天起你就要结束自己的单身生涯哦！	
2917	神谕	book5	10130005	0	0	0	0	0	00	42	0	0	0	0	0	0	1	0	1	1	0	0	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	来自八重门的神秘启示	
2918	蒙德石	n0059	10130005	0	0	0	0	0	00	42	0	0	0	0	0	0	1	0	1	1	0	0	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	与智叟相见的信物	
2919	死神的行囊	n0170	10130005	0	0	0	0	0	00	31	0	0	0	0	0	1	1	1	1	1	0	20000	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_DathBagA	0	0	0	0	0	0	死神遗落的包裹，双击打开会发现幻皇的惆怅或者被封印的黑暗的灵魂	
2920	死神的行囊	n0170	10130005	0	0	0	0	0	00	31	0	0	0	0	0	1	1	1	1	1	0	20000	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_DathBagB	0	0	0	0	0	0	死神遗落的包裹，双击打开会发现妖火的惆怅或者被封印的地狱的灵魂	
2921	死神的行囊	n0170	10130005	0	0	0	0	0	00	31	0	0	0	0	0	1	1	1	1	1	0	20000	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_DathBagC	0	0	0	0	0	0	死神遗落的包裹，双击打开会发现邪兽的惆怅或者被封印的哈迪斯的灵魂	
2922	死神的行囊	n0170	10130005	0	0	0	0	0	00	31	0	0	0	0	0	1	1	1	1	1	0	20000	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_DathBagD	0	0	0	0	0	0	死神遗落的包裹，双击打开会发现霸狂的惆怅或者被封印的哈迪斯的灵魂	
2923	死神的行囊	n0170	10130005	0	0	0	0	0	00	31	0	0	0	0	0	1	1	1	1	1	0	20000	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_DathBagE	0	0	0	0	0	0	死神遗落的包裹，双击打开会发现凤凰的惆怅或者被封印的地狱的灵魂	
2924	死神的行囊	n0170	10130005	0	0	0	0	0	00	31	0	0	0	0	0	1	1	1	1	1	0	20000	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_DathBagF	0	0	0	0	0	0	死神遗落的包裹，双击打开会发现绝望的惆怅或者被封印的幽冥的灵魂	
2925	死神的行囊	n0170	10130005	0	0	0	0	0	00	31	0	0	0	0	0	1	1	1	1	1	0	20000	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_DathBagG	0	0	0	0	0	0	死神遗落的包裹，双击打开会发现龙魂的惆怅或者被封印的冥河的灵魂	
2926	死神的行囊	n0170	10130005	0	0	0	0	0	00	31	0	0	0	0	0	1	1	1	1	1	0	20000	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_DathBagH	0	0	0	0	0	0	死神遗落的包裹，双击打开会发现海刹的惆怅或者被封印的修罗的灵魂	
2927	被封印的哈迪斯灵魄	n0328	10130005	0	0	0	0	0	00	41	0	0	0	0	0	1	1	1	1	1	0	500	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	获取75级BOSS装的必需品	
2928	被封印的黑暗灵魄	n0328	10130005	0	0	0	0	0	00	41	0	0	0	0	0	1	1	1	1	1	0	500	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	获取75级BOSS装的必需品	
2929	被封印的地狱灵魄	n0328	10130005	0	0	0	0	0	00	41	0	0	0	0	0	1	1	1	1	1	0	500	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	获取75级BOSS装的必需品	
