//ID			模型类型	逻辑类型	骨架号	套号	套装数量	部位00	部位01	部位02	部位03	部位04	部位05	部位06	部位07	FeffID	EeffID	特效动作编号	影子	Action编号	透明度	行走音效	喘息音效	死亡音效	是否可控	区域限制	高度偏移	可装备道具	length	width	height	碰撞范围	出生	死亡	出生特效	死亡特效	休眠动作	死亡瞬间动作	剩余hp特效表现	攻击是否转向	是否调用被吹起	script	使用的武器	技能ID	怪物技能频率	掉料	几率	极限数量	打爆几率	前缀等级	任务掉料ID	几率	ai	turning	vision	noise	getexp	light	mobexp	lv	mxhp	hp	mxsp	sp	mnatk	mxatk	resist	def	hit	flee	crt	mf	hrec	srec	aspd	adis	chase_adis	mspd	col	str	agi	dex	con	sta	luk	left_rad	guild	title	job	exp	nexp	fame	ap	tp	gd	spri	stor	mxsail	sail	stasa	scsm	tstr	tagi	tdex	tcon	tsta	tluk	tmxhp	tmxsp	tatk	tdef	thit	tflee	tmf	tcrt	threc	tsrec	taspd	tadis	tspd	tspri	tscsm	chasf
1	长发男	长发男	1	1	0	0	100	2000	0255	0464	0640	0816	0	0	0	0	0	0	1	1	100	182	-1	-1	0	0	0	1,2,3,4,7,8	1.051	1.369	2.599	40	1,5	0	399	398	0	0	0	1	1	0	0	25,28,29,30,31,34,35,38	0	0	0	0	0	0	0	0	1	1	1000	0	0	2	0	1	40	0	18	0	4	5	0	3	2	1	1	0	1	1	1442	0	1500	480	0	5	5	5	5	5	5	20	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
844	首领·嗜血麋鹿	麋鹿	4	5	211	0	1	1	0	0	0	0	0	0	0	490	0	0	1	151	100	251	252	253	0	0	0	0	2.596	1.773	3.655	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	10802,992,853,11203,1871,3074,3075,10689,1028,6762,10688,456,14039,14040,14041	100,1503,2000,2000,303,666,666,5000,3333,3333,500,1000,100000,100000,100000	0	0	0	0	0	10	1	1000	0	0	1	0	14	200000	0	10000	0	243	4284	15	75	50	61	10	184	2	0	2000	350	1500	520	0	19	12	26	12	12	12	20	0	0	0	680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,2,2
845	首领·雪地蜗牛王	睡梦蜗牛	4	5	173	0	1	1	0	0	0	0	0	0	0	490	0	0	1	71	100	272	273	274	0	0	0	0	1.178	0.687	0.883	40	1,5	2,5	399	398	0	1	0	1	1	0	0	25	100	10802,992,853,11203,1871,3074,3075,10689,1028,6762,10688,456,14039,14040,14041	100,1503,2000,2000,303,666,666,5000,3333,3333,500,1000,100000,100000,100000	0	0	0	0	0	10	1	1000	0	0	1	0	19	200000	0	10000	0	254	4291	16	90	82	82	10	178	3	0	1600	0	1500	400	2	5	5	5	5	5	5	20	0	0	0	1280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,2,2
846	首领·走私犯头目	走私犯	4	5	76	0	1	1	0	0	0	0	0	0	0	459,490	0	0	1	94	100	405	406	407	0	0	0	0	0.951	1.465	2.605	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	10802,992,853,11203,1871,3074,3075,10689,1028,6762,10688,456,14039,14040,14041	100,1503,2000,2000,303,666,666,5000,3333,3333,500,1000,100000,100000,100000	0	0	0	0	0	10	1	1000	0	0	1	0	20	250000	0	10000	0	274	4341	14	68	82	85	10	177	3	0	1500	220	1500	440	0	25	35	25	15	15	15	20	0	0	0	1300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,2,2
847	首领·远古沙地龟	草原龟	4	5	293	0	1	1	0	0	0	0	0	0	0	490	0	0	1	84	100	311	312	313	0	0	0	0	1.604	0.908	1.399	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	10802,992,853,11203,1871,3074,3075,10689,1028,6762,10688,456,14039,14040,14041	100,1503,2000,2000,303,666,666,5000,3333,3333,500,1000,100000,100000,100000	0	0	0	0	0	10	1	1000	0	0	1	0	21	300000	0	10000	0	269	4298	16	85	85	85	10	176	3	0	1500	200	1500	450	0	25.5	15	36	46.5	15	15	20	0	0	0	1500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,2,2
848	首领·暴力香草猪	迷你猪	4	5	281	0	1	1	0	0	0	0	0	0	0	490	0	0	1	130	100	353	354	355	0	0	0	0	1.754	1.772	2.983	60	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	10802,992,853,11203,1871,3074,3075,10689,1028,6762,10688,456,14039,14040,14041	100,1503,2000,2000,303,666,666,5000,3333,3333,500,1000,100000,100000,100000	0	0	0	0	0	10	1	1000	0	0	1	0	24	300000	0	10000	0	308	4363	15	85	91	92	10	173	3	0	2000	200	1500	350	0	16	16	16	16	16	16	20	0	0	0	1800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,2,2
849	首领·食人蜘蛛后	蜘蛛	4	5	138	0	1	1	0	0	0	0	0	0	0	483,490	0	0	1	123	100	367	368	369	0	0	0	0	2.276	2.441	1.782	60	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	10802,992,853,11203,1871,3074,3075,10689,1028,6762,10688,456,14039,14040,14041	100,1503,2000,2000,303,666,666,5000,3333,3333,500,1000,100000,100000,100000	0	0	0	0	0	10	1	1000	0	0	1	0	27	300000	0	10000	0	301	4380	16	75	105	105	10	169	4	0	1600	250	1500	480	0	18	18	18	18	18	18	20	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,2,2
850	首领·疯狂野猪	野猪	4	5	46	0	1	1	0	0	0	0	0	0	0	490	0	0	1	64	100	302	303	304	0	0	0	0	3.183	1.564	1.945	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	10802,992,853,11203,1871,3074,3075,10689,1028,6762,10688,456,14039,14040,14041	100,1503,2000,2000,303,666,666,5000,3333,3333,500,1000,100000,100000,100000	0	0	0	0	0	10	1	1000	0	0	1	0	30	350000	0	10000	0	352	4430	16	63	115	120	10	166	4	0	1600	250	1500	450	0	35	20	50	80	20	50	20	0	0	0	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,2,2
851	首领·草原狼王	饿土狼	4	5	295	0	1	1	0	0	0	0	0	0	0	490	0	0	1	100	100	391	392	393	0	0	-50	0	2.234	0.866	1.298	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	10802,992,853,11203,1871,3074,3075,10689,1028,6762,10688,456,14039,14040,14041	100,1503,2000,2000,303,666,666,5000,3333,3333,500,1000,100000,100000,100000	0	0	0	0	0	10	1	1000	0	0	1	0	33	340000	0	10000	0	345	4430	18	80	130	125	10	162	4	0	1600	300	1500	450	0	21	21	21	21	21	21	20	0	0	0	3700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,2,2
852	首领·彪悍的骷髅弓箭手	骷髅弓箭手	4	5	214	0	1	1	0	0	0	0	0	0	0	490	0	0	1	154	100	206	207	208	0	0	0	0	1.568	1.244	2.168	40	1,5	2,5	399	398	0	0	0	1	1	0	0	141	100	10802,992,853,11203,1871,3074,3075,10689,1028,6762,10688,456,14039,14040,14041	100,1503,2000,2000,303,666,666,5000,3333,3333,500,1000,100000,100000,100000	0	0	0	0	0	10	1	1000	0	0	1	0	36	380000	0	10000	0	415	4521	20	100	140	150	10	159	14	0	1600	400	1500	420	0	95	23	23	23	23	23	20	0	0	0	4300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,2,2
853	精英暴风水母	暴风水母	4	5	73	0	1	1	0	0	0	0	0	0	0	480,490	0	0	1	92	100	452	453	454	0	1	-50	0	1.598	1.598	2.601	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	1852,1959,1929,1956,4692,4637,0862,2659	5000,500,500,500,2000,2000,1000000,200	0	0	0	0	0	10	1	1000	0	0	1	0	36	9000	0	125	0	330	495	14	58	143	153	10	159	14	0	2000	250	1500	600	0	41	59	41	23	23	23	20	0	0	0	4000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
854	邪恶加纳海妖	加纳海妖	4	5	36	0	1	1	0	0	0	0	0	0	0	490	0	0	1	54	100	440	441	442	0	1	-40	0	7.573	5.277	3.344	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	0005,0016,0040,0077,0102,0103,0863,2655	1000,1000,1000,1000,1000,1000,1000000,200	0	0	0	0	0	10	1	1000	0	0	1	0	40	14000	0	147	0	352	528	17	79	129	165	10	154	17	0	2000	500	1500	600	0	65	25	25	85	25	25	20	0	0	0	5100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
855	变异血蝌蚪	血蝌蚪	4	5	106	0	1	1	0	0	0	0	0	0	0	490	0	0	1	113	100	330	331	332	0	1	-20	0	2.387	1.878	1.226	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	1977,1852,1932,1944,4636,4691,0887,2664	500,5000,500,500,2000,2000,1000000,200	0	0	0	0	0	10	1	1000	0	0	1	0	34	8000	0	111	0	240	360	14	54	129	125	10	161	10	0	2000	300	1500	600	0	22	22	22	22	22	22	20	0	0	0	3800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
856	黑市商人	交易员	4	2	90	0	1	1	0	0	0	0	0	0	0	0	0	0	1	17	100	-1	-1	-1	0	0	0	0	0.944	1.509	2.954	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	0	0	0	0	0	0	0	1	1	1000	0	0	1	0	300	5275	0	842	0	124	155	10	108	107	103	5	0	9	3	1217	500	1500	0	0	155	155	155	155	155	155	20	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
857	复活的女神思念体	复活的女神思念体	4	5	227	0	1	1	1	0	0	0	0	0	0	490	0	0	1	148	100	263	264	265	0	0	0	0	5.987	9.597	10.1	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	0866,0865,0864,0268,0267,0270,0269,1016	2941,2941,2941,100,100,100,100,100	0	0	0	0	0	10	1	1000	0	0	1	0	70	1200000	0	10000	0	1440	2160	0	200	400	10	10	120	0	0	2000	400	1500	450	0	40	110	40	40	145	40	20	0	0	0	360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
858	女老板	山贼	4	5	757	0	1	1	0	0	0	0	0	0	0	0	0	0	1	233	100	364	365	366	0	0	0	0	1.7	2.733	3.942	40	1,5	2,5	399	398	0	0	0	1	1	0	0	320	100	1030	100	0	0	0	0	0	10	1	1000	0	0	1	0	25	3423	0	10000	0	140	210	18	57	100	81	10	171	3	0	2000	250	1500	400	0	29.5	17	29.5	29.5	17	17	20	0	0	0	1314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
859	初级乱斗宝箱	木箱	4	5	683	0	1	1	0	0	0	0	0	0	0	0	0	0	1	311	100	-1	-1	-1	0	0	0	0	1.201	1.201	1.201	40	1	2,5	399	0	0	0	0	1	1	0	0	0	0	3342,992,1083	303,769,303	0	0	0	0	0	1	1	1200	0	0	1	0	0	100000	0	15	0	0	0	50	2	-2	1	10	200	56	1	2000	0	0	0	0	0	0	5	5	5	5	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
860	中级乱斗宝箱	木箱	4	5	683	0	1	1	0	0	0	0	0	0	0	0	0	0	1	311	100	-1	-1	-1	0	0	0	0	1.201	1.201	1.201	40	1	2,5	399	0	0	0	0	1	1	0	0	0	0	852,7023,456	303,303,1000	0	0	0	0	0	1	1	1200	0	0	1	0	0	100000	0	15	0	0	0	50	2	-2	1	10	200	56	1	2000	0	0	0	0	0	0	5	5	5	5	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
861	高级乱斗宝箱	木箱	4	5	683	0	1	1	0	0	0	0	0	0	0	0	0	0	1	311	100	-1	-1	-1	0	0	0	0	1.201	1.201	1.201	40	1	2,5	399	0	0	0	0	1	1	0	0	0	0	992,7024,2728	769,303,1000	0	0	0	0	0	1	1	1200	0	0	1	0	0	100000	0	15	0	0	0	50	2	-2	1	10	200	56	1	2000	0	0	0	0	0	0	5	5	5	5	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
866	xxx机器	秘术商人	4	2	758	0	1	1	0	0	0	0	0	0	0	19	0	0	1	234	100	-1	-1	-1	0	0	0	0	3.6	3.6	4.9	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	0	0	0	0	0	0	0	1	1	1000	0	0	1	0	300	5275	0	842	0	124	155	10	108	107	103	5	0	9	3	1217	0	1500	0	0	155	155	155	155	155	155	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
867	篝火	秘术商人	4	2	759	0	1	1	0	0	0	0	0	0	0	11	0	0	1	234	100	-1	-1	-1	0	0	0	0	1.911	2.189	1.961	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	0	0	0	0	0	0	0	1	1	1000	0	0	1	0	300	5275	0	842	0	124	155	10	108	107	103	5	0	9	3	1217	0	1500	0	0	155	155	155	155	155	155	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
868	蓝崎新手幻像	长发男	1	5	0	0	100	2000	0255	0289	0465	0641	0	0001	0	0	0	0	1	1	100	182	-1	-1	0	0	0	1,2,3,4,7,8	1.051	1.369	2.599	40	1,5	0	399	398	0	0	0	1	1	1	0	25	100	7022	303	0	0	0	0	0	10	1	1200	0	0	1	0	10	300	0	10000	0	40	60	6	30	50	50	10	188	4	1000	2000	300	2000	400	0	15	10	20	30	10	10	20	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
869	蓝崎猎人幻像	长发男	1	5	0	0	100	2000	0255	0307	483	659	0	0039	0	0	0	0	1	1	100	182	-1	-1	0	0	0	1,2,3,4,7,8	1.051	1.369	2.599	40	1,5	0	399	398	0	0	0	1	1	1	0	31	100	7022	303	0	0	0	0	0	10	1	1200	0	0	1	0	50	2700	0	10000	0	320	480	20	50	180	200	10	143	10	1000	2000	700	2000	400	0	55	30	80	130	30	30	20	0	0	0	2109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
870	蓝崎双剑士幻像	长发男	1	5	0	0	100	2000	0255	396	588	748	0114	0114	0	0	0	0	1	1	100	182	-1	-1	0	0	0	1,2,3,4,7,8	1.051	1.369	2.599	40	1,5	0	399	398	0	0	0	1	1	1	0	28,0325	80,20	7022	303	0	0	0	0	0	10	1	1200	0	0	1	0	80	20000	0	10000	0	1520	2280	35	250	400	350	10	109	30	1000	500	300	2000	400	0	85	45	125	205	45	45	20	0	0	0	20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
871	蓝崎航海士幻像	长发男	1	5	0	0	100	2000	0255	409	599	759	0	0079	0	0	0	0	1	1	100	182	-1	-1	0	0	0	1,2,3,4,7,8	1.051	1.369	2.599	40	1,5	0	399	398	0	0	0	1	1	1	0	34,0326	80,20	7022	303	0	0	0	0	0	10	1	1200	0	0	1	0	70	20000	0	10000	0	1360	2040	28	180	350	300	10	120	20	1000	1500	300	2000	400	0	75	40	110	180	40	40	20	0	0	0	18000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
872	卡西斯新手幻像	魁梧男	1	5	1	0	100	2062	0255	0289	0465	0641	0	0001	0	0	0	0	1	2	100	182	-1	-1	0	0	0	1,2,5,6,8,10	1.061	1.815	2.785	40	1,5	0	399	398	0	0	0	1	1	2	0	25	100	7022	303	0	0	0	0	0	10	1	1200	0	0	1	0	10	500	0	10000	0	32	48	8	50	40	32	10	188	5	1000	1500	300	2000	400	0	15	10	20	30	10	10	20	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
873	卡西斯剑士幻像	魁梧男	1	5	1	0	100	2062	0255	0298	0474	0650	0	0023	0	0	0	0	1	2	100	182	-1	-1	0	0	0	1,2,5,6,8,10	1.061	1.815	2.785	40	1,5	0	399	398	0	0	0	1	1	2	0	28	100	7022	303	0	0	0	0	0	10	1	1200	0	0	1	0	51	4000	0	10000	0	301	452	40	100	169	150	10	142	25	1000	1500	300	2000	400	0	55	30	81	132	30	30	20	0	0	0	2220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
874	卡西斯巨剑幻像	魁梧男	1	5	1	0	100	2062	0255	398	604	830	0	0116	0	0	0	0	1	2	100	182	-1	-1	0	0	0	1,2,5,6,8,10	1.061	1.815	2.785	40	1,5	0	399	398	0	0	0	1	1	2	0	29,0325	80,20	7022	303	0	0	0	0	0	10	1	1200	0	0	1	0	80	50000	0	10000	0	2000	3000	40	400	330	220	10	109	50	1000	1500	300	2000	400	0	85	45	125	205	45	45	20	0	0	0	50000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
875	菲利尔新手幻像	女主角	1	5	2	0	100	2124	0255	0289	0465	0641	0	0001	0	0	0	0	1	3	100	182	-1	-1	0	0	0	3,4,5,8,9	0.5	1.423	2.245	40	1,5	0	399	398	0	0	0	1	1	3	0	25	100	7022	303	0	0	0	0	0	10	1	1200	0	0	1	0	10	200	0	10000	0	28	42	5	20	30	30	10	188	3	1000	1500	300	2000	400	0	15	10	20	30	10	10	20	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
876	菲利尔冒险者幻像	女主角	1	5	2	0	100	2124	0255	337	513	689	0	0079	0	0	0	0	1	3	100	182	-1	-1	0	0	0	3,4,5,8,9	0.5	1.423	2.245	40	1,5	0	399	398	0	0	0	1	1	3	0	34	100	7022	303	0	0	0	0	0	10	1	1200	0	0	1	0	51	2500	0	10000	0	280	420	19	60	150	160	10	142	15	1000	1500	700	2000	400	0	55	30	81	132	30	30	20	0	0	0	2220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
877	菲利尔狙击手幻像	女主角	1	5	2	0	100	2124	0255	399	589	749	0	0120	0	0	0	0	1	3	100	182	-1	-1	0	0	0	3,4,5,8,9	0.5	1.423	2.245	40	1,5	0	399	398	0	0	0	1	1	3	0	31,0327	80,20	7022	303	0	0	0	0	0	10	1	1200	0	0	1	0	81	20000	0	10000	0	469	704	20	169	316	290	10	108	33	1000	1500	700	2000	400	0	85	45	126	207	45	45	20	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
878	菲利尔圣职幻像	女主角	1	5	2	0	100	2124	0255	0378	0554	0730	0	0109	0	0	0	0	1	3	100	182	-1	-1	0	0	0	3,4,5,8,9	0.5	1.423	2.245	40	1,5	0	399	398	0	0	0	1	1	3	0	25,0328	80,20	7022	303	0	0	0	0	0	10	1	1200	0	0	1	0	82	20000	0	10000	0	479	718	20	205	279	263	10	107	33	1000	1500	300	2000	400	0	87	46	128	210	46	46	20	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
879	艾米新手幻像	女主角2	1	5	3	0	100	2246	0255	0289	0465	0641	0	0001	0	0	0	0	1	4	100	182	-1	-1	0	0	0	7,8,9,10	0.797	1.392	1.709	40	1,5	0	399	398	0	0	0	1	1	4	0	25	100	7022	303	0	0	0	0	0	10	1	1200	0	0	1	0	10	200	0	10000	0	28	42	5	20	30	32	10	188	3	1000	1500	300	2000	400	0	15	10	20	30	10	10	20	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
880	艾米药师幻像	女主角2	1	5	3	0	100	2246	0255	354	530	0706	0	0100	0	0	0	0	1	4	100	182	-1	-1	0	0	0	7,8,9,10	0.797	1.392	1.709	40	1,5	0	399	398	0	0	0	1	1	4	0	36	100	7022	303	0	0	0	0	0	10	1	1200	0	0	1	0	41	2500	0	10000	0	280	420	15	60	150	160	10	153	15	1000	1500	300	2000	400	0	45	25	66	107	25	25	20	0	0	0	1264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
881	艾米封印幻像	女主角2	1	5	3	0	100	2246	0255	364	540	716	0	0112	0	0	0	0	1	4	100	182	-1	-1	0	0	0	7,8,9,10	0.797	1.392	1.709	40	1,5	0	399	398	0	0	0	1	1	4	0	36,0328	80,20	7022	303	0	0	0	0	0	10	1	1200	0	0	1	0	80	30000	0	10000	0	1840	2760	22	200	320	270	10	109	30	1000	1500	300	2000	400	0	85	45	125	205	45	45	20	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
882	锅炉	秘术商人	4	2	760	0	1	1	0	0	0	0	0	0	0	450	0	0	1	235	100	-1	-1	-1	0	0	0	0	2.283	3.367	5.144	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	0	0	0	0	0	0	0	1	1	1200	0	0	1	0	0	25	0	17	0	4	5	10	3	2	1	-3	0	1	1	0	300	2000	0	0	5	5	5	5	5	5	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
883	黑龙之蓝崎	长发男	1	5	0	0	100	2000	0255	0845	0846	0847	0114	0114	0	0	0	0	1	1	100	182	-1	-1	0	0	0	1,2,3,4,7,8	1.051	1.369	2.599	40	1,5	0	399	398	0	0	0	1	1	1	0	28,0325	80,20	5629,5707,5708,7028,7348,7344,11216	300,1000,1000,5000,4000,4000,5000	0	0	0	0	0	10	1	5000	0	0	1	0	75	2000000	0	10000	0	3340	8960	60	600	3000	300	10	115	100	1000	500	300	2000	400	0	79	42	117	192	42	42	20	0	0	0	15500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
884	黑龙之卡西斯	魁梧男	1	5	1	0	100	2062	0255	0845	0846	0847	0	0116	0	0	0	0	1	2	100	182	-1	-1	0	0	0	1,2,5,6,8,10	1.061	1.815	2.785	40	1,5	0	399	398	0	0	0	1	1	2	0	29,0325	80,20	5629,5707,5708,7028,7348,7344,11216	300,1000,1000,5000,4000,4000,5000	0	0	0	0	0	10	1	5000	0	0	1	0	75	2500000	0	10000	0	2500	12900	70	700	2500	200	10	115	150	1000	1000	300	2000	400	0	79	42	117	192	42	42	20	0	0	0	16000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
885	黑龙之菲利尔	女主角	1	5	2	0	100	2124	0255	0845	0846	0847	0	0120	0	0	0	0	1	3	100	182	-1	-1	0	0	0	3,4,5,8,9	0.5	1.423	2.245	40	1,5	0	399	398	0	0	0	1	1	3	0	31,0327	80,20	5629,5707,5708,7028,7348,7344,11216	300,1000,1000,5000,4000,4000,5000	0	0	0	0	0	10	1	5000	0	0	1	0	75	2000000	0	10000	0	1560	9340	60	500	3500	200	10	115	50	1000	1000	700	2000	400	0	79	42	117	192	42	42	20	0	0	0	10500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
886	黑龙之艾米	女主角2	1	5	3	0	100	0848	0255	0845	0846	0847	0	0112	0	0	0	0	1	4	100	182	-1	-1	0	0	0	7,8,9,10	0.797	1.392	1.709	40	1,5	0	399	398	0	0	0	1	1	4	0	36,0328	80,20	5629,5707,5708,7028,7348,7344,11216	300,1000,1000,5000,4000,4000,5000	0	0	0	0	0	10	1	5000	0	0	1	0	75	2000000	0	10000	0	1560	9840	60	550	3500	200	10	115	50	1000	1000	300	2000	400	0	79	42	117	192	42	42	20	0	0	0	10500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
887	物质生成机	秘术商人	4	2	762	0	1	1	0	0	0	0	0	0	0	20	0	0	1	234	100	-1	-1	-1	0	0	0	0	3.6	3.6	4.9	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	0	0	0	0	0	0	0	1	1	1200	0	0	1	0	0	25	0	17	0	4	5	10	3	2	1	-3	0	1	1	0	300	2000	0	0	5	5	5	5	5	5	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
888	落叶小松	树	4	6	139	0	1	1	0	0	0	0	0	0	0	0	0	0	1	121	100	-1	-1	29	0	0	-50	0	4.03	3.778	7.858	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	3989	100	0	0	0	0	0	1	1	1000	0	0	1	0	1	10	0	18	0	4	5	10	3	2	1	10	198	0	0	2000	500	1500	0	0	5	5	5	5	5	5	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
889	紫芯滑木	树	4	6	139	0	1	1	0	0	0	0	0	0	0	0	0	0	1	121	100	-1	-1	29	0	0	-50	0	4.03	3.778	7.858	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	3990	1000	0	0	0	0	0	1	1	1000	0	0	1	0	2	10	0	23	0	4	6	10	4	3	1	10	197	0	0	2000	500	1500	0	0	6	6	6	6	6	6	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
